playerId,sweaterNumber,name,position,goals,assists,points,plusMinus,pim,hits,blockedShots,powerPlayGoals,powerPlayPoints,shorthandedGoals,shPoints,shots,faceoffs,toi,powerPlayToi,shorthandedToi,team,opponent,secondaryPosition,tertiaryPosition,gameDate,gameTime,gameId,gamesPlayed,fantasyPoints,specialTeams
8477508,42,C. Lazar,C,1,1,2,2,0,2,1,0,0,1,1,1,5/6,797,0,67,NJD,PIT,C,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,4.3,1
8478051,46,M. Willman,C,0,0,0,0,0,2,0,0,0,0,0,2,0/0,788,0,0,NJD,PIT,C,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,0.4,0
8475287,56,E. Haula,L,0,2,2,1,2,0,0,0,0,0,1,4,3/8,970,41,124,NJD,PIT,W,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,2.9,1
8479407,63,J. Bratt,L,1,1,2,1,0,0,0,0,0,0,0,3,0/0,1207,41,19,NJD,PIT,W,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,3.3,0
8475726,73,T. Toffoli,R,1,0,1,0,0,0,0,0,0,0,0,4,0/3,1099,41,0,NJD,PIT,W,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,2.4,0
8482110,91,D. Mercer,C,0,1,1,1,0,1,1,0,0,0,0,2,9/17,1320,0,133,NJD,PIT,C,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,1.8,0
8477931,92,T. Nosek,L,0,0,0,0,0,2,0,0,0,0,0,1,0/1,565,0,105,NJD,PIT,W,F,2023-11-16 00:00:00,Thursday 07:00 PM,2023020245,1,0.30000000000000004,0
8478178,43,D. Raddysh,D,0,0,0,0,0,1,0,0,0,0,0,2,0/0,1106,0,34,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.30000000000000004,0
8475177,44,C. de Haan,D,0,0,0,0,0,2,1,0,0,0,0,0,0/0,801,0,70,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.7,0
8480246,48,N. Perbix,D,0,0,0,-1,0,1,1,0,0,0,0,0,0/0,973,0,0,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.6,0
8475167,77,V. Hedman,D,1,1,2,0,0,0,0,0,1,0,0,1,0/0,1453,189,91,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,3.6,1
8478416,81,E. Cernak,D,0,1,1,3,0,2,1,0,0,0,0,1,0/0,1208,15,128,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,1.8,0
8479410,98,M. Sergachev,D,1,1,2,2,2,1,3,0,0,0,0,5,0/0,1409,100,75,TBL,CHI,D,D,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,5.1,0
8476822,11,L. Glendening,C,0,0,0,0,0,2,1,0,0,0,0,2,3/8,616,3,103,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.9,0
8477426,20,N. Paul,L,0,0,0,1,2,2,1,0,0,0,0,1,1/9,1005,182,0,TBL,CHI,W,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.8,0
8478010,21,B. Point,C,1,2,3,3,0,0,0,1,1,0,0,7,8/15,1446,161,0,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,5.2,1
8479591,23,M. Eyssimont,C,0,0,0,0,7,2,1,0,0,0,0,0,0/0,763,113,0,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.7,0
8479542,38,B. Hagel,L,1,0,1,2,0,0,2,0,0,0,0,2,2/6,1325,97,89,TBL,CHI,W,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,3.2,0
8484325,39,W. Merela,C,0,0,0,0,0,1,0,0,0,0,0,2,0/0,525,3,45,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.30000000000000004,0
8475766,51,A. Watson,L,0,0,0,0,0,2,2,0,0,0,0,0,0/0,439,3,0,TBL,CHI,W,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,1.2,0
8477353,64,T. Motte,C,0,0,0,0,0,1,0,0,0,0,0,3,1/1,912,37,107,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.4,0
8478519,71,A. Cirelli,C,0,0,0,0,0,0,1,0,0,0,0,1,1/1,352,38,50,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.6,0
8479661,84,T. Jeannot,L,0,0,0,0,0,4,0,0,0,0,0,0,5/11,878,104,0,TBL,CHI,W,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,0.4,0
8476453,86,N. Kucherov,R,0,1,1,0,0,3,0,0,1,0,0,5,0/0,1388,211,0,TBL,CHI,W,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,2.3,1
8474564,91,S. Stamkos,C,0,1,1,0,0,0,0,0,0,0,0,0,3/7,1083,189,0,TBL,CHI,C,F,2023-11-16 00:00:00,Thursday 08:00 PM,2023020246,1,1.0,0
8479425,17,F. Hronek,D,0,0,0,-2,2,0,2,0,0,0,0,2,0/0,1426,27,0,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,1.2,0
8480800,43,Q. Hughes,D,0,1,1,-3,4,1,0,0,1,0,0,1,0/0,1407,74,6,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,1.7,1
8478454,47,N. Juulsen,D,0,0,0,-1,0,2,1,0,0,0,0,1,0/0,912,27,36,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.8,0
8478017,51,M. Friedman,D,0,0,0,0,0,3,5,0,0,0,0,1,0/0,705,21,0,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,2.9,0
8474574,57,T. Myers,D,0,1,1,-1,0,1,2,0,0,0,0,1,0/0,1357,6,48,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,2.2,0
8474013,82,I. Cole,D,0,0,0,-1,0,1,5,0,0,0,0,0,0/0,1394,0,75,VAN,CGY,D,D,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,2.6,0
8478444,6,B. Boeser,R,0,0,0,-2,0,0,0,0,0,0,0,2,0/0,1014,68,0,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.2,0
8478856,8,C. Garland,R,0,0,0,-2,2,0,0,0,0,0,0,2,0/0,814,41,0,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.2,0
8476468,9,J. Miller,C,0,1,1,-2,0,1,1,0,1,0,0,1,5/14,1000,68,41,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,2.2,1
8478043,18,S. Lafferty,C,0,1,1,1,0,1,0,0,0,0,0,0,2/6,788,27,5,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,1.1,0
8481535,21,N. Hoglander,L,1,0,1,0,0,0,0,0,0,0,0,3,0/0,709,21,0,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,2.3,0
8476858,34,P. Di Giuseppe,L,0,0,0,-1,0,1,1,0,0,0,0,2,0/1,846,0,41,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.8,0
8480012,40,E. Pettersson,C,1,0,1,-4,0,1,1,1,1,0,0,2,9/13,1085,68,41,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,3.3,1
8476927,53,T. Blueger,C,0,0,0,0,0,0,0,0,0,0,0,0,11/17,929,0,0,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.0,0
8481624,65,I. Mikheyev,R,0,0,0,-3,0,0,0,0,0,0,0,0,3/3,948,0,0,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.0,0
8478463,72,A. Beauvillier,L,0,0,0,0,0,0,1,0,0,0,0,0,0/2,862,6,0,VAN,CGY,W,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.5,0
8478057,81,D. Joshua,C,0,0,0,0,0,1,2,0,0,0,0,1,0/0,774,0,35,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,1.2,0
8481024,94,L. Karlsson,C,0,0,0,1,0,1,1,0,0,0,0,3,2/6,714,21,0,VAN,CGY,C,F,2023-11-16 00:00:00,Thursday 09:00 PM,2023020247,1,0.9,0
8476917,3,A. Pelech,D,0,0,0,0,0,0,1,0,0,0,0,1,0/0,1236,0,290,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.6,0
8477506,6,R. Pulock,D,0,1,1,1,0,1,2,0,0,0,0,0,0/0,1240,21,189,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,2.1,0
8480865,8,N. Dobson,D,1,0,1,0,0,1,1,1,1,0,0,5,0/0,1491,364,45,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,3.6,1
8476429,24,S. Mayfield,D,0,0,0,0,4,2,1,0,0,0,0,0,0/0,989,0,156,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.7,0
8480222,25,S. Aho,D,0,0,0,0,2,0,1,0,0,0,0,0,0/0,1003,86,0,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.5,0
8481014,28,A. Romanov,D,0,0,0,1,0,1,0,0,0,0,0,1,0/0,1120,0,100,NYI,SEA,D,D,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.2,0
8481601,10,S. Holmstrom,R,0,0,0,0,0,1,0,0,0,0,0,0,0/0,751,0,195,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.1,0
8478445,13,M. Barzal,C,0,2,2,1,0,0,0,0,1,0,0,1,0/0,1226,375,0,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,2.6,1
8477500,14,B. Horvat,C,0,1,1,0,0,0,0,0,1,0,0,3,11/19,1275,375,32,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,1.8,1
8473504,15,C. Clutterbuck,R,0,0,0,1,0,1,1,0,0,0,0,0,1/1,745,0,144,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.6,0
8478115,18,P. Engvall,L,0,0,0,0,0,0,0,0,0,0,0,0,0/0,1011,54,0,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.0,0
8477392,20,H. Fasching,R,0,0,0,0,0,0,1,0,0,0,0,1,0/0,647,0,0,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.6,0
8475151,21,K. Palmieri,C,0,1,1,0,0,0,0,0,1,0,0,1,0/0,1259,326,45,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,1.6,1
8480789,26,O. Wahlstrom,R,0,0,0,0,0,0,1,0,0,0,0,1,0/0,871,102,0,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.6,0
8475314,27,A. Lee,L,1,0,1,0,2,0,0,1,1,0,0,1,0/0,717,124,0,NYI,SEA,W,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,2.6,1
8475754,29,B. Nelson,C,0,1,1,0,2,0,1,0,1,0,0,4,3/12,1296,348,16,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,2.4,1
8476419,44,J. Pageau,C,0,0,0,0,0,0,1,0,0,0,0,0,9/13,920,75,182,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,0.5,0
8475231,53,C. Cizikas,C,1,0,1,1,0,2,0,0,0,0,0,4,5/13,739,0,162,NYI,SEA,C,F,2023-11-16 00:00:00,Thursday 10:00 PM,2023020248,1,2.6,0
8475179,7,D. Kulikov,D,0,0,0,-1,0,3,2,0,0,0,0,2,0/0,1071,0,136,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.5,0
8484304,26,U. Balinskis,D,0,0,0,1,0,2,2,0,0,0,0,3,0/0,849,56,6,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.5,0
8479372,28,J. Mahura,D,0,0,0,0,0,2,0,0,0,0,0,0,0/0,304,0,4,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.2,0
8478055,42,G. Forsling,D,0,0,0,0,0,2,2,0,0,0,0,1,0/0,1476,126,48,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.3,0
8478859,77,N. Mikkola,D,0,0,0,-1,0,0,4,0,0,0,0,1,0/0,1124,0,136,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,2.1,0
8475171,91,O. Ekman-Larsson,D,0,0,0,1,0,0,1,0,0,0,0,1,0/0,1702,474,50,FLA,LAK,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.6,0
8477935,9,S. Bennett,C,0,0,0,-1,0,3,1,0,0,0,0,2,5/9,911,121,0,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.0,0
8477933,13,S. Reinhart,C,1,0,1,1,2,1,4,0,0,0,0,1,1/9,1429,480,70,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,4.2,0
8482113,15,A. Lundell,C,0,0,0,0,0,0,1,0,0,0,0,3,9/15,903,91,59,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.8,0
8477493,16,A. Barkov,C,0,1,1,1,0,2,1,0,0,0,0,3,8/19,1468,474,129,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,2.0,0
8478542,17,E. Rodrigues,C,0,0,0,0,0,2,0,0,0,0,0,3,0/0,1039,126,0,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.5,0
8478904,18,S. Lorentz,C,0,0,0,0,0,1,0,0,0,0,0,0,0/1,386,0,21,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.1,0
8479314,19,M. Tkachuk,L,0,0,0,-1,2,4,0,0,0,0,0,6,0/0,1322,496,0,FLA,LAK,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.0,0
8476393,21,N. Cousins,C,0,0,0,0,0,0,0,0,0,0,0,1,0/0,752,76,0,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.1,0
8477409,23,C. Verhaeghe,C,0,1,1,0,0,1,0,0,0,0,0,1,1/1,1288,480,0,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,1.2,0
8480185,27,E. Luostarinen,C,0,0,0,0,0,3,0,0,0,0,0,1,0/0,730,0,40,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.4,0
8478831,82,K. Stenlund,C,0,0,0,0,2,1,0,0,0,0,0,1,3/5,494,0,38,FLA,LAK,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.2,0
8479066,94,R. Lomberg,L,0,0,0,0,0,2,0,0,0,0,0,1,0/0,579,0,23,FLA,LAK,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020249,1,0.30000000000000004,0
8475181,4,N. Leddy,D,0,0,0,-1,0,0,1,0,0,0,0,2,0/0,1286,3,78,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.7,0
8474618,6,M. Scandella,D,0,0,0,-2,0,0,0,0,0,0,0,0,0/0,729,0,34,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.0,0
8476792,47,T. Krug,D,0,0,0,-1,0,1,1,0,0,0,0,6,0/0,1337,310,0,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,1.2000000000000002,0
8481059,48,S. Perunovich,D,0,0,0,-2,0,0,0,0,0,0,0,2,0/0,942,170,0,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.2,0
8476892,55,C. Parayko,D,0,0,0,-1,0,0,0,0,0,0,0,2,0/0,1302,14,86,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.2,0
8475753,72,J. Faulk,D,0,1,1,-1,0,0,3,0,0,0,0,3,0/0,1319,184,42,STL,SJS,D,D,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,2.8,0
8475170,10,B. Schenn,C,0,0,0,-1,0,0,0,0,0,0,0,3,8/16,1135,279,1,STL,SJS,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.30000000000000004,0
8475763,12,K. Hayes,R,0,0,0,-1,0,0,0,0,0,0,0,3,7/11,753,160,0,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.30000000000000004,0
8480281,13,A. Toropchenko,R,0,0,0,-1,0,0,0,0,0,0,0,0,0/0,604,0,41,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.0,0
8477944,15,J. Vrana,L,0,0,0,-1,2,0,0,0,0,0,0,4,0/3,770,157,0,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.4,0
8480023,18,R. Thomas,C,0,1,1,0,0,0,1,0,0,0,0,1,9/19,1235,305,38,STL,SJS,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,1.6,0
8476438,20,B. Saad,L,0,0,0,-1,0,0,0,0,0,0,0,1,0/0,850,47,0,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.1,0
8479385,25,J. Kyrou,C,0,0,0,-1,0,2,0,0,0,0,0,2,0/0,1163,301,0,STL,SJS,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.4,0
8477953,42,K. Kapanen,R,0,0,0,0,0,1,0,0,0,0,0,4,0/1,1078,114,45,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.5,0
8482089,63,J. Neighbours,L,0,0,0,-2,0,0,1,0,0,0,0,1,0/0,733,11,37,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.6,0
8476897,70,O. Sundqvist,C,0,0,0,-2,0,0,0,0,0,0,0,3,5/12,746,21,42,STL,SJS,C,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.30000000000000004,0
8478104,79,S. Blais,L,0,0,0,-2,0,3,0,0,0,0,0,0,0/0,672,22,0,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,0.30000000000000004,0
8477402,89,P. Buchnevich,L,1,0,1,0,0,0,0,0,0,0,0,8,0/0,1256,302,36,STL,SJS,W,F,2023-11-16 00:00:00,Thursday 10:30 PM,2023020250,1,2.8,0
8481122,2,S. Benoit,D,0,0,0,0,0,0,0,0,0,0,0,1,0/0,609,0,74,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.1,0
8476931,22,J. McCabe,D,0,0,0,2,0,1,0,0,0,0,0,1,0/0,1384,11,179,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.2,0
8476853,44,M. Rielly,D,0,0,0,-1,0,0,4,0,0,0,0,0,0/0,1424,185,41,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,2.0,0
8470966,55,M. Giordano,D,0,0,0,2,2,0,6,0,0,0,0,2,0/0,1273,67,206,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,3.2,0
8474673,78,T. Brodie,D,0,0,0,-1,0,0,2,0,0,0,0,1,0/0,1423,5,288,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,1.1,0
8478021,85,W. Lagesson,D,0,0,0,0,0,0,2,0,0,0,0,0,0/0,843,0,172,TOR,DET,D,D,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,1.0,0
8477503,11,M. Domi,C,0,0,0,-1,4,0,0,0,0,0,0,1,4/8,637,59,5,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.1,0
8478483,16,M. Marner,R,0,1,1,0,2,0,2,0,1,0,0,2,0/0,1256,197,158,TOR,DET,W,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,2.7,1
8479393,18,N. Gregor,C,0,0,0,0,0,2,2,0,0,0,0,2,0/0,723,1,146,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,1.4,0
8475714,19,C. Jarnkrok,C,0,0,0,-1,0,0,0,0,0,0,0,1,1/1,789,59,144,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.1,0
8482720,23,M. Knies,L,0,0,0,0,0,0,0,0,0,0,0,1,0/0,857,41,31,TOR,DET,W,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.1,0
8479318,34,A. Matthews,C,0,0,0,0,0,1,1,0,0,0,0,4,7/17,1154,197,103,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,1.0,0
8477479,59,T. Bertuzzi,L,1,1,2,2,2,2,0,0,0,0,0,7,0/0,948,83,10,TOR,DET,W,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,3.9,0
8480144,64,D. Kampf,C,0,0,0,0,0,1,0,0,0,0,0,1,9/14,895,1,252,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.2,0
8482259,74,B. McMann,C,0,0,0,0,0,0,0,0,0,0,0,0,0/1,538,1,0,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.0,0
8477939,88,W. Nylander,R,1,2,3,2,0,1,0,1,1,0,0,4,0/2,1231,205,96,TOR,DET,W,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,5.0,1
8481582,89,N. Robertson,L,0,0,0,-1,0,0,0,0,0,0,0,0,0/0,523,0,5,TOR,DET,W,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,0.0,0
8475166,91,J. Tavares,C,1,2,3,2,0,0,1,0,1,0,0,1,14/20,1019,173,10,TOR,DET,C,F,2023-11-17 00:00:00,Friday 02:00 PM,2023020251,1,5.1,1
8473446,6,E. Johnson,D,0,0,0,-1,0,2,2,0,0,0,0,0,0/0,754,0,317,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,1.2,0
8480807,23,M. Samuelsson,D,0,0,0,0,2,4,3,0,0,0,0,0,0/0,1408,6,238,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,1.9,0
8482671,25,O. Power,D,0,0,0,-1,0,0,4,0,0,0,0,2,0/0,1315,97,155,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,2.2,0
8480839,26,R. Dahlin,D,0,1,1,0,0,2,2,0,0,0,0,3,0/0,1687,145,141,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,2.5,0
8481564,33,R. Johnson,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,1014,0,3,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.0,0
8477365,75,C. Clifton,D,0,0,0,-1,0,3,0,0,0,0,0,1,0/0,798,0,105,BUF,WPG,D,D,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.4,0
8484145,9,Z. Benson,L,0,1,1,0,2,2,0,0,0,0,0,1,0/0,883,85,0,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,1.3,0
8478413,12,J. Greenway,L,0,0,0,0,0,2,0,0,0,0,0,1,0/0,871,0,202,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.30000000000000004,0
8479370,17,T. Jost,C,0,0,0,-2,2,1,0,0,0,0,0,4,2/5,518,0,3,BUF,WPG,C,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.5,0
8481522,19,P. Krebs,C,0,0,0,0,0,0,0,0,0,0,0,0,4/6,738,6,13,BUF,WPG,C,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.0,0
8473449,21,K. Okposo,R,0,0,0,0,0,0,0,0,0,0,0,1,3/9,678,84,82,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.1,0
8481528,24,D. Cozens,C,0,0,0,1,0,1,0,0,0,0,0,2,4/8,978,81,98,BUF,WPG,C,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.30000000000000004,0
8476878,28,Z. Girgensons,L,0,0,0,0,0,2,0,0,0,0,0,1,5/8,754,0,208,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.30000000000000004,0
8479999,37,C. Mittelstadt,C,0,0,0,0,0,1,0,0,0,0,0,2,5/10,1138,153,79,BUF,WPG,C,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.30000000000000004,0
8475784,53,J. Skinner,L,0,0,0,0,0,0,0,0,0,0,0,2,1/5,1044,151,35,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.2,0
8478109,71,V. Olofsson,L,0,0,0,-1,0,1,1,0,0,0,0,2,0/0,710,86,0,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,0.8,0
8482175,77,J. Peterka,R,1,0,1,-1,2,0,0,0,0,0,0,4,0/0,1043,155,0,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,2.4,0
8477949,89,A. Tuch,R,1,0,1,0,0,0,0,0,0,0,0,2,1/1,1229,151,265,BUF,WPG,W,F,2023-11-17 00:00:00,Friday 08:00 PM,2023020252,1,2.2,0
8477932,5,A. Ekblad,D,0,0,0,0,2,1,1,0,0,0,0,4,0/0,1205,223,117,FLA,ANA,D,D,2023-11-17 00:00:00,Friday 10:00 PM,2023020253,1,1.0,0
8475179,7,D. Kulikov,D,0,0,0,1,2,0,0,0,0,0,0,0,0/0,739,0,54,FLA,ANA,D,D,2023-11-17 00:00:00,Friday 10:00 PM,2023020253,1,0.0,0
8478055,42,G. Forsling,D,0,0,0,0,0,1,2,0,0,0,0,2,0/0,1181,12,193,FLA,ANA,D,D,2023-11-17 00:00:00,Friday 10:00 PM,2023020253,1,1.3,0
8477986,62,B. Montour,D,0,0,0,1,0,0,0,0,0,0,0,1,0/0,1442,261,0,FLA,ANA,D,D,2023-11-17 00:00:00,Friday 10:00 PM,2023020253,1,0.1,0
8478859,77,N. Mikkola,D,0,0,0,1,0,2,1,0,0,0,0,2,0/0,1397,0,122,FLA,ANA,D,D,2023-11-17 00:00:00,Friday 10:00 PM,2023020253,1,0.9,0
